order_id,customer_id,order_date,product_name,product_category,quantity,price,payment_method,channel,country
321,4358,2023-01-11,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Offline,China
322,438,2023-01-11,iPhone 13,Phone,1,799.0,Cash,Online,USA
323,1645,2023-01-11,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Online,China
324,4229,2023-01-11,Screen Protector,Accessory,1,35.0,Cash,Online,Russia
325,3724,2023-01-11,iPad 9th Gen,Tablet,1,499.0,Card,Offline,Spain
326,2259,2023-01-11,Samsung Travel Adapter,Accessory,1,29.0,Card,Offline,UAE
327,2353,2023-01-11,Apple Pencil,Accessory,1,119.0,Online,Online,USA
328,1645,2023-01-11,iPhone 13,Phone,1,799.0,Cash,Online,China
329,1204,2023-01-11,Mechanical Keyboard,Accessory,1,149.0,Online,Offline,UK
330,4229,2023-01-11,Samsung Galaxy S21,Phone,1,749.0,Cash,Online,Russia
331,2060,2023-01-11,Screen Protector,Accessory,1,35.0,Online,Online,Spain
332,1855,2023-01-11,HP Spectre x360,Laptop,1,1299.0,Card,Online,China
333,482,2023-01-11,Dell XPS 13,Laptop,2,1199.0,Cash,Offline,UAE
334,1929,2023-01-11,iPad Pro 12.9,Tablet,1,1099.0,Cash,Offline,Russia
335,3724,2023-01-11,Screen Protector,Accessory,1,35.0,Card,Offline,Spain
336,3724,2023-01-11,Apple Pencil,Accessory,1,119.0,Card,Offline,Spain
337,1929,2023-01-11,Apple Pencil,Accessory,1,119.0,Cash,Offline,Russia
338,1929,2023-01-11,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Offline,Russia
339,573,2023-01-11,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Online,China
340,815,2023-01-11,Screen Protector,Accessory,1,35.0,Card,Online,UK
341,4342,2023-01-11,Mechanical Keyboard,Accessory,1,149.0,Cash,Offline,Germany
342,2795,2023-01-11,Mechanical Keyboard,Accessory,1,149.0,Card,Offline,Germany
343,1088,2023-01-11,Screen Protector,Accessory,1,35.0,Online,Online,USA
344,2561,2023-01-11,Mechanical Keyboard,Accessory,2,149.0,Cash,Offline,USA
345,3353,2023-01-11,Apple Mouse,Accessory,1,89.0,Online,Online,Japan
346,3358,2023-01-11,iPhone 13,Phone,1,799.0,Card,Offline,Japan
347,1697,2023-01-11,Apple Mouse,Accessory,1,89.0,Online,Offline,China
348,2060,2023-01-11,Google Pixel 7,Phone,2,699.0,Online,Online,Spain
349,1088,2023-01-11,Dell XPS 15,Laptop,1,1499.0,Online,Online,USA
350,3358,2023-01-11,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Offline,Japan
351,2564,2023-01-12,Samsung Galaxy Tab S8,Tablet,1,799.0,Card,Online,UK
352,2081,2023-01-12,Dell XPS 15,Laptop,1,1499.0,Cash,Online,France
353,2331,2023-01-12,Samsung Travel Adapter,Accessory,2,29.0,Online,Online,USA
354,3467,2023-01-12,Logitech MX Master Mouse,Accessory,1,99.0,Cash,Online,Japan
355,3677,2023-01-12,Screen Protector,Accessory,1,35.0,Cash,Offline,USA
356,460,2023-01-12,USB-C Charger,Accessory,2,29.0,Card,Online,USA
357,3677,2023-01-12,iPhone 14,Phone,1,999.0,Cash,Offline,USA
358,4011,2023-01-12,Mechanical Keyboard,Accessory,1,149.0,Online,Online,China
359,2168,2023-01-12,Dell XPS 13,Laptop,1,1199.0,Online,Offline,China
360,4389,2023-01-12,Dell XPS 15,Laptop,1,1499.0,Online,Offline,USA
361,4408,2023-01-12,Apple 20W USB-C Power Adapter,Accessory,3,19.0,Card,Offline,USA
362,266,2023-01-12,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Online,China
363,266,2023-01-12,iPhone 13,Phone,1,799.0,Cash,Online,China
364,4255,2023-01-12,Dell XPS 13,Laptop,1,1199.0,Card,Online,Japan
365,2483,2023-01-12,Apple Pencil,Accessory,1,119.0,Card,Offline,USA
366,1587,2023-01-12,Lenovo ThinkPad X1,Laptop,1,1399.0,Cash,Online,UK
367,2946,2023-01-12,Lenovo ThinkPad X1,Laptop,1,1399.0,Cash,Offline,USA
368,638,2023-01-12,Dell XPS 13,Laptop,1,1199.0,Online,Online,China
369,2109,2023-01-12,Apple Pencil,Accessory,1,119.0,Cash,Offline,USA
370,638,2023-01-12,Screen Protector,Accessory,1,35.0,Online,Online,China
371,3455,2023-01-12,Mechanical Keyboard,Accessory,2,149.0,Cash,Offline,Japan
372,3814,2023-01-12,Samsung Galaxy Tab S8,Tablet,1,799.0,Card,Online,USA
373,4422,2023-01-12,MacBook Air 13,Laptop,1,1099.0,Card,Offline,USA
374,3185,2023-01-12,HP Spectre x360,Laptop,1,1299.0,Cash,Online,Russia
375,3854,2023-01-13,Apple Pencil,Accessory,1,119.0,Online,Online,USA
376,3854,2023-01-13,Screen Protector,Accessory,1,35.0,Online,Online,USA
377,3854,2023-01-13,Apple AirPods Pro,Accessory,1,249.0,Online,Online,USA
378,3854,2023-01-13,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Online,USA
379,3854,2023-01-13,iPad Pro 12.9,Tablet,1,1099.0,Online,Online,USA
380,3991,2023-01-13,HP Spectre x360,Laptop,1,1299.0,Online,Online,USA
381,805,2023-01-13,Samsung Galaxy S23,Phone,1,949.0,Card,Offline,Russia
382,1246,2023-01-13,Screen Protector,Accessory,1,35.0,Card,Online,USA
383,4669,2023-01-13,Screen Protector,Accessory,2,35.0,Cash,Offline,China
384,4577,2023-01-13,Lenovo ThinkPad X1,Laptop,1,1399.0,Cash,Online,Russia
385,805,2023-01-13,Screen Protector,Accessory,1,35.0,Card,Offline,Russia
386,1711,2023-01-13,Samsung Galaxy Tab S8,Tablet,1,799.0,Card,Online,China
387,1246,2023-01-13,Apple Pencil,Accessory,1,119.0,Card,Online,USA
388,1246,2023-01-13,iPad 9th Gen,Tablet,1,499.0,Card,Online,USA
389,4137,2023-01-13,Dell XPS 15,Laptop,1,1499.0,Card,Offline,UAE
390,1110,2023-01-13,Google Pixel 7,Phone,1,699.0,Card,Offline,China
391,1110,2023-01-13,Screen Protector,Accessory,1,35.0,Card,Offline,China
392,1216,2023-01-13,HP Spectre x360,Laptop,1,1299.0,Online,Offline,USA
393,3996,2023-01-13,Screen Protector,Accessory,1,35.0,Online,Offline,USA
394,2718,2023-01-13,Asus ZenBook,Laptop,1,999.0,Cash,Online,Russia
395,1552,2023-01-13,MacBook Pro 16,Laptop,1,1999.0,Online,Offline,USA
396,875,2023-01-13,Apple AirPods Pro,Accessory,2,249.0,Cash,Offline,USA
397,4220,2023-01-13,Apple Mouse,Accessory,3,89.0,Online,Offline,China
398,30,2023-01-13,Dell XPS 13,Laptop,1,1199.0,Cash,Offline,China
399,985,2023-01-13,Apple AirPods Pro,Accessory,1,249.0,Cash,Online,UK
400,2313,2023-01-13,Sony WH-1000XM4,Accessory,2,349.0,Card,Offline,Russia
401,1425,2023-01-13,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Card,Online,China
402,4538,2023-01-13,iPad Pro 12.9,Tablet,1,1099.0,Online,Offline,Russia
403,1948,2023-01-13,Apple Mouse,Accessory,1,89.0,Online,Online,China
404,371,2023-01-13,HDMI Cable,Accessory,2,14.0,Cash,Offline,USA
405,4538,2023-01-13,Apple AirPods Pro,Accessory,1,249.0,Online,Offline,Russia
406,4262,2023-01-13,HDMI Cable,Accessory,1,14.0,Online,Online,China
407,1552,2023-01-13,Apple Mouse,Accessory,1,89.0,Online,Offline,USA
408,4538,2023-01-13,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Offline,Russia
409,2536,2023-01-14,Samsung Travel Adapter,Accessory,1,29.0,Online,Offline,UK
410,2558,2023-01-14,HDMI Cable,Accessory,2,14.0,Cash,Offline,Germany
411,4776,2023-01-14,Dell XPS 13,Laptop,1,1199.0,Online,Offline,Russia
412,4243,2023-01-14,HDMI Cable,Accessory,2,14.0,Card,Online,Russia
413,1044,2023-01-14,iPhone 15,Phone,1,1199.0,Online,Offline,Russia
414,698,2023-01-14,Mechanical Keyboard,Accessory,2,149.0,Card,Online,Russia
415,532,2023-01-14,HP Spectre x360,Laptop,1,1299.0,Cash,Offline,UAE
416,1623,2023-01-14,Apple 20W USB-C Power Adapter,Accessory,2,19.0,Cash,Offline,UK
417,2908,2023-01-14,Apple Mouse,Accessory,1,89.0,Cash,Offline,USA
418,2489,2023-01-14,Lenovo ThinkPad X1,Laptop,1,1399.0,Cash,Online,France
419,3933,2023-01-14,Screen Protector,Accessory,1,35.0,Card,Offline,Russia
420,2811,2023-01-14,Screen Protector,Accessory,1,35.0,Online,Offline,USA
421,2811,2023-01-14,Google Pixel 7,Phone,1,699.0,Online,Offline,USA
422,3933,2023-01-14,Xiaomi Mi 11,Phone,1,499.0,Card,Offline,Russia
423,825,2023-01-14,Apple Mouse,Accessory,2,89.0,Online,Online,USA
424,435,2023-01-14,USB-C Charger,Accessory,1,29.0,Card,Offline,China
425,1128,2023-01-14,MacBook Pro 16,Laptop,1,1999.0,Cash,Online,France
426,1128,2023-01-14,Apple Mouse,Accessory,1,89.0,Cash,Online,France
427,1044,2023-01-14,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Online,Offline,Russia
428,2154,2023-01-14,Screen Protector,Accessory,1,35.0,Cash,Online,Japan
429,4667,2023-01-14,Apple Mouse,Accessory,1,89.0,Cash,Online,USA
430,2154,2023-01-14,Apple Pencil,Accessory,1,119.0,Cash,Online,Japan
431,1345,2023-01-14,MacBook Pro 16,Laptop,1,1999.0,Card,Online,China
432,1345,2023-01-14,Apple Mouse,Accessory,1,89.0,Card,Online,China
433,1153,2023-01-14,Samsung Travel Adapter,Accessory,1,29.0,Card,Offline,Japan
434,1153,2023-01-14,Samsung Galaxy S23,Phone,1,949.0,Card,Offline,Japan
435,425,2023-01-14,Apple 35W Dual USB-C Adapter,Accessory,3,59.0,Cash,Offline,USA
436,2154,2023-01-14,iPad Pro 12.9,Tablet,1,1099.0,Cash,Online,Japan
437,3957,2023-01-15,iPhone 13,Phone,1,799.0,Card,Offline,UK
438,2896,2023-01-15,Lenovo ThinkPad X1,Laptop,1,1399.0,Cash,Online,China
439,816,2023-01-15,Lenovo ThinkPad X1,Laptop,2,1399.0,Online,Online,USA
440,2542,2023-01-15,Screen Protector,Accessory,1,35.0,Online,Offline,Russia
441,3957,2023-01-15,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Offline,UK
442,2542,2023-01-15,iPad Pro 12.9,Tablet,1,1099.0,Online,Offline,Russia
443,2542,2023-01-15,Apple Pencil,Accessory,1,119.0,Online,Offline,Russia
444,648,2023-01-15,Dell XPS 15,Laptop,1,1499.0,Online,Offline,Germany
445,2542,2023-01-15,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Offline,Russia
446,330,2023-01-15,Google Pixel 7,Phone,1,699.0,Card,Offline,Japan
447,2525,2023-01-15,Asus ZenBook,Laptop,1,999.0,Cash,Offline,Russia
448,330,2023-01-15,USB-C Charger,Accessory,1,29.0,Card,Offline,Japan
449,4051,2023-01-15,Apple Mouse,Accessory,1,89.0,Cash,Online,Japan
450,330,2023-01-15,Screen Protector,Accessory,1,35.0,Card,Offline,Japan
451,4618,2023-01-15,USB-C Charger,Accessory,1,29.0,Cash,Online,Japan
452,3957,2023-01-15,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,UK
453,4784,2023-01-15,Dell XPS 13,Laptop,40,1019.15,Card,Offline,USA
454,4784,2023-01-15,Mechanical Keyboard,Accessory,50,126.65,Card,Offline,USA
455,1513,2023-01-15,Samsung Travel Adapter,Accessory,1,29.0,Card,Online,Germany
456,1513,2023-01-15,Samsung Galaxy S21,Phone,2,749.0,Card,Online,Germany
457,4783,2023-01-15,Lenovo ThinkPad X1,Laptop,20,1189.15,Card,Offline,USA
458,1789,2023-01-15,Screen Protector,Accessory,1,35.0,Card,Offline,China
459,1789,2023-01-15,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Offline,China
460,1789,2023-01-15,iPad Pro 12.9,Tablet,1,1099.0,Card,Offline,China
461,4784,2023-01-15,Lenovo ThinkPad X1,Laptop,40,1189.15,Card,Offline,USA
462,4784,2023-01-15,Apple Mouse,Accessory,50,75.65,Card,Offline,USA
463,4784,2023-01-15,Apple Pencil,Accessory,50,101.15,Card,Offline,USA
464,575,2023-01-15,Mechanical Keyboard,Accessory,1,149.0,Online,Online,USA
465,4784,2023-01-15,Screen Protector,Accessory,50,29.75,Card,Offline,USA
466,4784,2023-01-15,HDMI Cable,Accessory,30,11.9,Card,Offline,USA
467,4783,2023-01-15,HP Spectre x360,Laptop,20,1104.15,Card,Offline,USA
468,4783,2023-01-15,Asus ZenBook,Laptop,40,849.15,Card,Offline,USA
469,4783,2023-01-15,Apple AirPods Pro,Accessory,60,211.65,Card,Offline,USA
470,2666,2023-01-15,Screen Protector,Accessory,1,35.0,Online,Online,France
471,4783,2023-01-15,Sony WH-1000XM4,Accessory,40,296.65,Card,Offline,USA
472,4783,2023-01-15,Logitech MX Master Mouse,Accessory,50,84.15,Card,Offline,USA
473,388,2023-01-15,Apple AirPods Pro,Accessory,1,249.0,Online,Offline,China
474,1513,2023-01-15,Screen Protector,Accessory,1,35.0,Card,Online,Germany
475,4784,2023-01-15,HP Spectre x360,Laptop,40,1104.15,Card,Offline,USA
476,1513,2023-01-15,Sony WH-1000XM4,Accessory,1,349.0,Card,Online,Germany
477,1420,2023-01-15,MacBook Pro 16,Laptop,2,1999.0,Card,Online,UK
478,435,2023-01-15,Samsung Travel Adapter,Accessory,1,29.0,Online,Offline,China
479,2839,2023-01-15,Screen Protector,Accessory,1,35.0,Online,Online,Russia
480,2839,2023-01-15,USB-C Charger,Accessory,1,29.0,Online,Online,Russia
481,2839,2023-01-15,Xiaomi Mi 11,Phone,1,499.0,Online,Online,Russia
482,2200,2023-01-15,Samsung Galaxy Tab S8,Tablet,1,799.0,Card,Online,Japan
483,4783,2023-01-15,MacBook Air 13,Laptop,25,934.15,Card,Offline,USA
484,4784,2023-01-15,Sony WH-1000XM4,Accessory,50,296.65,Card,Offline,USA
485,4772,2023-01-15,Apple 20W USB-C Power Adapter,Accessory,2,19.0,Online,Online,USA
486,2576,2023-01-15,Apple Mouse,Accessory,2,89.0,Online,Offline,Spain
487,3948,2023-01-15,iPhone 14,Phone,1,999.0,Card,Online,USA
488,4784,2023-01-15,Apple AirPods Pro,Accessory,30,211.65,Card,Offline,USA
489,4784,2023-01-15,Apple 20W USB-C Power Adapter,Accessory,40,16.15,Card,Offline,USA
490,4784,2023-01-15,Logitech MX Master Mouse,Accessory,50,84.15,Card,Offline,USA
491,4784,2023-01-15,USB-C Charger,Accessory,40,24.65,Card,Offline,USA
492,3076,2023-01-15,Sony WH-1000XM4,Accessory,1,349.0,Online,Offline,China
493,4784,2023-01-15,Asus ZenBook,Laptop,35,849.15,Card,Offline,USA
494,4783,2023-01-15,MacBook Pro 16,Laptop,30,1699.15,Card,Offline,USA
495,4784,2023-01-15,Samsung Travel Adapter,Accessory,50,24.65,Card,Offline,USA
496,4783,2023-01-15,Dell XPS 13,Laptop,25,1019.15,Card,Offline,USA
497,4783,2023-01-15,Dell XPS 15,Laptop,20,1274.15,Card,Offline,USA
498,4784,2023-01-15,Apple 35W Dual USB-C Adapter,Accessory,40,50.15,Card,Offline,USA
499,3948,2023-01-15,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Online,USA
500,2666,2023-01-15,iPad 9th Gen,Tablet,1,499.0,Online,Online,France
501,3329,2023-01-15,Xiaomi Mi 11,Phone,1,499.0,Online,Online,USA
502,2089,2023-01-15,Apple 20W USB-C Power Adapter,Accessory,2,19.0,Card,Online,China
503,4784,2023-01-15,Dell XPS 15,Laptop,40,1274.15,Card,Offline,USA
504,4783,2023-01-15,Samsung Travel Adapter,Accessory,40,24.65,Card,Offline,USA
505,731,2023-01-15,iPad 9th Gen,Tablet,1,499.0,Card,Offline,China
506,4783,2023-01-15,Apple 20W USB-C Power Adapter,Accessory,50,16.15,Card,Offline,USA
507,4783,2023-01-15,Apple 35W Dual USB-C Adapter,Accessory,30,50.15,Card,Offline,USA
508,4783,2023-01-15,Apple Mouse,Accessory,50,75.65,Card,Offline,USA
509,4783,2023-01-15,Apple Pencil,Accessory,60,101.15,Card,Offline,USA
510,4783,2023-01-15,HDMI Cable,Accessory,40,11.9,Card,Offline,USA
511,388,2023-01-15,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Online,Offline,China
512,388,2023-01-15,iPhone 15,Phone,1,1199.0,Online,Offline,China
513,4784,2023-01-15,MacBook Air 13,Laptop,20,934.15,Card,Offline,USA
514,3997,2023-01-15,Samsung Galaxy Tab S8,Tablet,1,799.0,Cash,Online,USA
515,1282,2023-01-15,iPad Pro 12.9,Tablet,1,1099.0,Online,Online,Russia
516,1282,2023-01-15,Screen Protector,Accessory,1,35.0,Online,Online,Russia
517,4754,2023-01-15,Xiaomi Mi 11,Phone,1,499.0,Online,Offline,USA
518,4784,2023-01-15,MacBook Pro 16,Laptop,25,1699.15,Card,Offline,USA
519,388,2023-01-15,Screen Protector,Accessory,1,35.0,Online,Offline,China
520,4783,2023-01-15,USB-C Charger,Accessory,60,24.65,Card,Offline,USA
521,4783,2023-01-15,Screen Protector,Accessory,30,29.75,Card,Offline,USA
522,731,2023-01-15,Apple Pencil,Accessory,1,119.0,Card,Offline,China
523,731,2023-01-15,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Offline,China
524,731,2023-01-15,Screen Protector,Accessory,1,35.0,Card,Offline,China
525,731,2023-01-15,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,China
526,3948,2023-01-15,Screen Protector,Accessory,1,35.0,Card,Online,USA
527,3329,2023-01-15,Screen Protector,Accessory,1,35.0,Online,Online,USA
528,4783,2023-01-15,Mechanical Keyboard,Accessory,60,126.65,Card,Offline,USA
529,3948,2023-01-15,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Card,Online,USA
530,1355,2023-01-16,Sony WH-1000XM4,Accessory,1,349.0,Online,Offline,USA
531,4161,2023-01-16,Samsung Galaxy S21,Phone,1,749.0,Cash,Offline,USA
532,4491,2023-01-16,iPhone 14,Phone,1,999.0,Online,Online,Japan
533,4491,2023-01-16,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Online,Japan
534,2866,2023-01-16,Screen Protector,Accessory,1,35.0,Online,Offline,China
535,4491,2023-01-16,Screen Protector,Accessory,1,35.0,Online,Online,Japan
536,406,2023-01-16,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Offline,Russia
537,1306,2023-01-16,Xiaomi Mi 11,Phone,1,499.0,Card,Online,USA
538,2866,2023-01-16,Google Pixel 7,Phone,1,699.0,Online,Offline,China
539,406,2023-01-16,Apple AirPods Pro,Accessory,1,249.0,Cash,Offline,Russia
540,406,2023-01-16,Screen Protector,Accessory,1,35.0,Cash,Offline,Russia
541,4011,2023-01-16,Screen Protector,Accessory,1,35.0,Cash,Offline,China
542,3221,2023-01-16,Asus ZenBook,Laptop,1,999.0,Card,Offline,USA
543,1618,2023-01-16,Mechanical Keyboard,Accessory,1,149.0,Card,Offline,China
544,4232,2023-01-16,Screen Protector,Accessory,3,35.0,Online,Offline,France
545,4161,2023-01-16,Samsung Travel Adapter,Accessory,1,29.0,Cash,Offline,USA
546,4161,2023-01-16,Screen Protector,Accessory,1,35.0,Cash,Offline,USA
547,3905,2023-01-16,Apple 20W USB-C Power Adapter,Accessory,2,19.0,Cash,Offline,Japan
548,2770,2023-01-16,MacBook Pro 16,Laptop,1,1999.0,Card,Offline,Germany
549,4577,2023-01-16,iPhone 15,Phone,1,1199.0,Card,Offline,France
550,1736,2023-01-16,Dell XPS 15,Laptop,2,1499.0,Card,Online,USA
551,406,2023-01-16,iPhone 13,Phone,1,799.0,Cash,Offline,Russia
552,2194,2023-01-16,Asus ZenBook,Laptop,1,999.0,Card,Offline,UK
553,2079,2023-01-16,iPhone 15,Phone,1,1199.0,Card,Offline,China
554,4577,2023-01-16,Screen Protector,Accessory,1,35.0,Card,Offline,France
555,2202,2023-01-16,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Online,Online,Russia
556,2079,2023-01-16,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,China
557,3632,2023-01-16,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Offline,Germany
558,4577,2023-01-16,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,France
559,4268,2023-01-16,Xiaomi Mi 11,Phone,1,499.0,Online,Offline,Russia
560,2429,2023-01-16,Apple Mouse,Accessory,2,89.0,Online,Offline,USA
561,394,2023-01-16,iPhone 14,Phone,1,999.0,Online,Offline,France
562,4268,2023-01-16,USB-C Charger,Accessory,1,29.0,Online,Offline,Russia
563,1263,2023-01-16,Dell XPS 15,Laptop,1,1499.0,Cash,Offline,UK
564,2308,2023-01-16,Mechanical Keyboard,Accessory,1,149.0,Cash,Offline,China
565,1542,2023-01-16,Dell XPS 15,Laptop,1,1499.0,Cash,Offline,USA
566,1736,2023-01-16,Screen Protector,Accessory,1,35.0,Card,Online,USA
567,1895,2023-01-17,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Online,China
568,4431,2023-01-17,iPhone 15,Phone,1,1199.0,Cash,Online,UAE
569,3665,2023-01-17,Samsung Galaxy S21,Phone,1,749.0,Card,Offline,Russia
570,3665,2023-01-17,Samsung Travel Adapter,Accessory,1,29.0,Card,Offline,Russia
571,1480,2023-01-17,Asus ZenBook,Laptop,1,999.0,Card,Offline,Russia
572,763,2023-01-17,Dell XPS 15,Laptop,1,1499.0,Cash,Offline,Russia
573,3521,2023-01-17,Xiaomi Redmi Note 12,Phone,1,349.0,Online,Offline,China
574,4431,2023-01-17,Screen Protector,Accessory,1,35.0,Cash,Online,UAE
575,4431,2023-01-17,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Online,UAE
576,918,2023-01-17,Lenovo ThinkPad X1,Laptop,1,1399.0,Online,Offline,Japan
577,1088,2023-01-17,Apple AirPods Pro,Accessory,2,249.0,Cash,Offline,China
578,2294,2023-01-17,HP Spectre x360,Laptop,1,1299.0,Card,Online,France
579,4761,2023-01-17,Samsung Travel Adapter,Accessory,2,29.0,Card,Offline,China
580,2312,2023-01-17,Apple Pencil,Accessory,1,119.0,Cash,Offline,USA
581,1324,2023-01-17,Apple Pencil,Accessory,1,119.0,Online,Offline,USA
582,1927,2023-01-17,Screen Protector,Accessory,1,35.0,Cash,Offline,China
583,1124,2023-01-17,Apple AirPods Pro,Accessory,1,249.0,Cash,Online,USA
584,1124,2023-01-17,Screen Protector,Accessory,1,35.0,Cash,Online,USA
585,1124,2023-01-17,iPhone 15,Phone,1,1199.0,Cash,Online,USA
586,1927,2023-01-17,Samsung Galaxy S21,Phone,1,749.0,Cash,Offline,China
587,1722,2023-01-17,Google Pixel 7,Phone,1,699.0,Cash,Offline,China
588,2654,2023-01-17,Apple Mouse,Accessory,1,89.0,Card,Offline,USA
589,1324,2023-01-17,iPad 9th Gen,Tablet,1,499.0,Online,Offline,USA
590,1159,2023-01-17,Samsung Galaxy Tab S8,Tablet,1,799.0,Card,Online,Russia
591,213,2023-01-17,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Offline,USA
592,213,2023-01-17,iPhone 14,Phone,1,999.0,Card,Offline,USA
593,551,2023-01-17,Apple AirPods Pro,Accessory,1,249.0,Online,Offline,USA
594,1762,2023-01-17,Sony WH-1000XM4,Accessory,1,349.0,Card,Offline,France
595,3527,2023-01-17,Xiaomi Mi 11,Phone,1,499.0,Card,Offline,USA
596,2547,2023-01-17,Samsung Galaxy Tab S8,Tablet,1,799.0,Online,Online,Germany
597,4353,2023-01-17,Screen Protector,Accessory,1,35.0,Cash,Online,USA
598,1722,2023-01-17,Screen Protector,Accessory,1,35.0,Cash,Offline,China
599,3757,2023-01-17,Lenovo ThinkPad X1,Laptop,1,1399.0,Card,Offline,USA
600,2592,2023-01-17,Xiaomi Mi 11,Phone,1,499.0,Cash,Offline,France
601,3060,2023-01-17,Samsung Travel Adapter,Accessory,3,29.0,Online,Offline,USA
602,605,2023-01-17,USB-C Charger,Accessory,1,29.0,Cash,Online,Japan
603,213,2023-01-17,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,USA
604,1927,2023-01-17,Samsung Travel Adapter,Accessory,1,29.0,Cash,Offline,China
605,508,2023-01-18,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Online,France
606,1749,2023-01-18,Samsung Travel Adapter,Accessory,1,29.0,Cash,Online,China
607,508,2023-01-18,Apple AirPods Pro,Accessory,1,249.0,Cash,Online,France
608,508,2023-01-18,Screen Protector,Accessory,1,35.0,Cash,Online,France
609,4667,2023-01-18,HDMI Cable,Accessory,1,14.0,Card,Online,USA
610,2755,2023-01-18,Logitech MX Master Mouse,Accessory,1,99.0,Online,Online,USA
611,508,2023-01-18,iPad Pro 12.9,Tablet,1,1099.0,Cash,Online,France
612,2615,2023-01-18,Screen Protector,Accessory,1,35.0,Cash,Offline,USA
613,916,2023-01-18,Apple Mouse,Accessory,1,89.0,Card,Online,France
614,1636,2023-01-18,HDMI Cable,Accessory,1,14.0,Cash,Offline,China
615,916,2023-01-18,MacBook Pro 16,Laptop,1,1999.0,Card,Online,France
616,1064,2023-01-18,USB-C Charger,Accessory,3,29.0,Cash,Online,USA
617,1456,2023-01-18,Dell XPS 15,Laptop,1,1499.0,Card,Offline,USA
618,508,2023-01-18,Apple Pencil,Accessory,1,119.0,Cash,Online,France
619,2175,2023-01-18,Dell XPS 15,Laptop,1,1499.0,Card,Offline,USA
620,1100,2023-01-18,HP Spectre x360,Laptop,1,1299.0,Card,Offline,South Korea
